,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
C8orf51,0.2300046733,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf55,-0.022546281950000004,0.17938189637660504,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf56,0.10993773396999998,0.2845819532268238,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf71,-0.14632627215,0.06278137974508873,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf75,-0.0001605668894,0.1287466418208588,3.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf77,0.025572249269999996,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf79,-0.095054070085,0.1605983679490612,16.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf80,-0.004381011114,0.127296530222129,13.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf83,-0.09065405832000001,0.17720184802684344,16.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf84,-0.11700451869999999,0.11948918242156567,5.0,,,,,,,,,,,,,,,,,,,,,,,,
C8orf85,0.065620370175,0.005207645850632192,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf102,-0.019118073755,0.1464613113072737,20.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf103,0.06647759019999999,0.14783330866956854,6.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf119,0.3175874939,0.11357686371236733,3.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf122,0.060261838399999997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf125,0.12467911015,0.02193065851239361,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf126,0.03974817311,0.14651522746329837,39.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf128,0.1933391158,0.26133097172679287,3.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf129,0.08551661755,0.16964321200679947,6.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf130,0.09685724122,0.12320341206261812,12.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf140,0.2044062122,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf144,-0.04009482276,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf144B,0.02019891018,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf150,0.06704164395,0.09337774425370703,8.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf167,0.061387933609999994,0.1595221584506931,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf21,0.028147825649999996,0.07332900080945576,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf23,0.4197254437,0.12127856892575294,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf25,0.15805932849999998,0.22130765815874362,13.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf27,0.03428121666,0.11216444482622856,8.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf30,0.027323823110000003,0.1258257318747065,5.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf4,0.1584205676,0.14731001128325785,6.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf44,0.2545402182,0.0806951480570606,2.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf45,-0.08555898974500001,0.26957960699318106,4.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf46,0.1570404795,0.15357779785251555,16.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf5,0.07421360192000001,0.12418598140176942,31.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf53,0.4850202663,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf6,-0.02270221246,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf68,0.03246852688,0.21546390652810984,11.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf7,-0.02920919503,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf75,0.24082656085,0.25799782560866596,4.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf79,0.3216057255,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf80,0.0254491930405,0.14252263022705208,6.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf82,0.16017055619999998,0.08034645670536796,17.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf93,0.1496588398,0.12774213884916716,79.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf95,0.03374652523999999,0.1016379807995018,6.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf97,-0.057171485279999996,0.10236344424064941,5.0,,,,,,,,,,,,,,,,,,,,,,,,
C9orf98,0.1118362349,0.17505966461434738,29.0,,,,,,,,,,,,,,,,,,,,,,,,
CA5B,-0.048292155329999996,0.13364448405317192,10.0,,,,,,,,,,,,,,,,,,,,,,,,
CA5BP,0.026303850930000004,0.1319274060673226,7.0,,,,,,,,,,,,,,,,,,,,,,,,
CABC1,0.2468790093,0.09483768479701558,9.0,,,,,,,,,,,,,,,,,,,,,,,,
CACNA1B,0.10093048161000001,0.18756171742003208,44.0,,,,,,,,,,,,,,,,,,,,,,,,
CACNA1C,0.06567213570500001,0.15484957190665197,128.0,,,,,,,,,,,,,,,,,,,,,,,,
CACYBP,-0.009154229239999999,0.17206452866873354,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CAMSAP1L1,0.24376758510000002,0.2026870163981414,25.0,,,,,,,,,,,,,,,,,,,,,,,,
CAPN8,0.31678603415,0.16812050710075252,14.0,,,,,,,,,,,,,,,,,,,,,,,,
CAPZA3,0.1269120166,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CASC2,0.014206257512499999,0.13500051321836082,30.0,,,,,,,,,,,,,,,,,,,,,,,,
CASP8AP2,-0.1500174958,0.1914920435814276,10.0,,,,,,,,,,,,,,,,,,,,,,,,
CATSPER2P1,-0.025475712471,0.05001718972296126,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CBARA1,-0.08111338839,0.11822464576825381,47.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC109A,-0.1195995851,0.1666713856925063,35.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC123,0.052938408255,0.14544642097091168,18.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC141,-0.0045833433274999995,0.1094509790381186,10.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC144B,0.051464702450000004,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC154,0.18881884210000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC18,-0.1086752448,0.1998647087084179,19.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC21,0.1428421048,0.16841928583515797,9.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC45,-0.0032638816549999984,0.09251796924074396,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC46,0.0072707273845,0.14851528731275407,108.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC49,0.2532735274,0.2280697850458096,10.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC52,0.014492459530000001,0.10401183014346735,15.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC55,0.028836354239999997,0.13839119238110442,19.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC57,0.09193084909,0.14981885741291215,19.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC61,0.2812354003,0.09272066384069512,9.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC72,0.1568317571,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC76,-0.01071746114,0.08181135999834117,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CCDC79,0.038925131754999995,0.09185122064996079,8.0,,,,,,,,,,,,,,,,,,,,,,,,
CCL14-CCL15,0.12194010362999999,0.11474595444832807,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CCR6,-0.2629070928,0.10218379746855473,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CCRK,0.20466527974999998,0.09085326821813007,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CCT6P1,-0.16432946810000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CD177,0.09958431569999998,0.2958081763110934,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CD207,0.13628358348,0.14714054296779727,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CD99,0.008271779513,0.21609503634879557,21.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC14C,-0.08453276701,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC2,-0.142624705,0.14622931384499951,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC26,-0.002693019165000001,0.06898294733243607,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC2L1,-0.06494307171,0.15661262646304008,10.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC2L5,0.01728014982,0.17859740518834732,35.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC2L6,-0.06563999846,0.15758280613944758,39.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC42,0.01597755059,0.11478307198228362,9.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC42EP5,0.15576387081999998,0.1361839616619307,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CDC45L,-0.11572604081999999,0.13902532177409835,8.0,,,,,,,,,,,,,,,,,,,,,,,,
CDGAP,0.03937874686,0.1269810011019305,25.0,,,,,,,,,,,,,,,,,,,,,,,,
CDH29,0.07555372103,0.06280865769024947,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CDK5R1,0.035056218619999996,0.04880526335544591,7.0,,,,,,,,,,,,,,,,,,,,,,,,
CDKN2BAS,-0.6886551640999999,0.5136444990499652,17.0,,,,,,,,,,,,,,,,,,,,,,,,
CDRT4,0.18725831855,0.09564567369329624,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CEACAM20,0.17199508745,0.1303141360640887,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CECR2,-0.078492184925,0.13249267595770808,18.0,,,,,,,,,,,,,,,,,,,,,,,,
CECR7,0.10830701009999999,0.3101529135839835,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CELP,0.1404455137,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CEP110,0.04631689597,0.18530243194121063,17.0,,,,,,,,,,,,,,,,,,,,,,,,
CEP170L,-0.302934567,0.24424668930187507,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CES4,0.19612563975,0.20078460087992525,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CES7,0.09189533812999999,0.1918651860237412,5.0,,,,,,,,,,,,,,,,,,,,,,,,
CES8,0.07128893744,0.1371467427984029,5.0,,,,,,,,,,,,,,,,,,,,,,,,
CH25H,0.104368599,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CHCHD3,0.015199039865,0.16667375606648702,62.0,,,,,,,,,,,,,,,,,,,,,,,,
CHKB-CPT1B,0.3139459967,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CHP,0.040075109005,0.14850269938700514,12.0,,,,,,,,,,,,,,,,,,,,,,,,
CHST14,0.13473645199999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CIDECP,0.076387159615,0.23839666040556282,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CIR,-0.0582635602,0.1457482617421053,10.0,,,,,,,,,,,,,,,,,,,,,,,,
CISD2,-0.1504537015,0.11191536867488991,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CITED4,0.044759226889999996,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CKMT1B,0.1623962617,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CKS1B,0.1217630425,0.0602003705784473,3.0,,,,,,,,,,,,,,,,,,,,,,,,
CLASP1,-0.069014447655,0.14891631748706183,60.0,,,,,,,,,,,,,,,,,,,,,,,,
CLASP2,0.0029235970629999993,0.1505294110463566,40.0,,,,,,,,,,,,,,,,,,,,,,,,
CLCA3P,-0.20474919178,0.1542504640487959,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CLDN3,0.3061940212,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CLDN5,0.1574966664,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CLLU1,-0.2600417758,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CLRN1OS,0.11368024330000001,0.13258992099903663,14.0,,,,,,,,,,,,,,,,,,,,,,,,
CMAH,0.016044161680000002,0.1639242269740992,11.0,,,,,,,,,,,,,,,,,,,,,,,,
CNTNAP3,-0.1771374572,0.14647886515149205,3.0,,,,,,,,,,,,,,,,,,,,,,,,
COL29A1,-0.04561036223,0.14760962643901554,29.0,,,,,,,,,,,,,,,,,,,,,,,,
COL6A4P2,0.09620437858999999,0.11910933993833,5.0,,,,,,,,,,,,,,,,,,,,,,,,
COPG,-0.07489993042000001,0.1666735307599114,5.0,,,,,,,,,,,,,,,,,,,,,,,,
COPG2,0.04898596289,0.11685089650458962,17.0,,,,,,,,,,,,,,,,,,,,,,,,
COPZ2,0.09595755479,0.2458095463565544,5.0,,,,,,,,,,,,,,,,,,,,,,,,
COX4NB,0.01834324869,0.09025224755430945,5.0,,,,,,,,,,,,,,,,,,,,,,,,
COX7B2,-0.022337657259999998,0.1657253289623207,35.0,,,,,,,,,,,,,,,,,,,,,,,,
CP110,0.04812373210500001,0.16390323811387125,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CPNE8,-0.05198393192,0.1590864380657987,49.0,,,,,,,,,,,,,,,,,,,,,,,,
CREG1,0.08231037309,0.016061668761368032,3.0,,,,,,,,,,,,,,,,,,,,,,,,
CRKRS,0.040710564385,0.13773749144093358,20.0,,,,,,,,,,,,,,,,,,,,,,,,
CRLF2,0.1271537194,0.031130073238750063,3.0,,,,,,,,,,,,,,,,,,,,,,,,
CROCCL1,0.2037319559,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CROCCL2,0.1017751957,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CROP,0.078283576205,0.13265904889093827,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CRYBG3,-0.06745780907,0.09146748236806228,13.0,,,,,,,,,,,,,,,,,,,,,,,,
CSF2RA,0.09137221733999999,0.2061546266697679,21.0,,,,,,,,,,,,,,,,,,,,,,,,
CSGLCA-T,0.21284088469999998,0.04076444430589543,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CSN1S2A,-0.2617058508,0.07534618350078888,3.0,,,,,,,,,,,,,,,,,,,,,,,,
CSN1S2B,-0.29666656280000003,0.03330800754092393,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CSNK1A1P,-0.030295368135,0.024721737183267402,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CSTT,-0.0343152848,0.10518566621298632,5.0,,,,,,,,,,,,,,,,,,,,,,,,
CTPS,0.1329260347,0.1165359925591723,11.0,,,,,,,,,,,,,,,,,,,,,,,,
CTRB1,0.20070451635,0.13973650497905846,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CTRB2,0.2535623733,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CTSL3,-0.08882028072999999,0.11590322908431877,3.0,,,,,,,,,,,,,,,,,,,,,,,,
CTXN2,-0.070447448775,0.2187580483465781,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CUGBP1,0.047558400495,0.12237475467003991,22.0,,,,,,,,,,,,,,,,,,,,,,,,
CUGBP2,-0.158614363,0.16568352959676647,73.0,,,,,,,,,,,,,,,,,,,,,,,,
CWC15,-0.33102891731000006,0.33874800873505895,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CXCR7,-0.09522175649,0.08099481225761773,5.0,,,,,,,,,,,,,,,,,,,,,,,,
CXorf1,0.17243208315,0.08678481169000488,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CXorf15,-0.09627457051,0.12351692538099977,11.0,,,,,,,,,,,,,,,,,,,,,,,,
CXorf39,-0.180797834,0.04250266950225222,5.0,,,,,,,,,,,,,,,,,,,,,,,,
CXorf42,0.06734143282999999,0.14543792446288836,7.0,,,,,,,,,,,,,,,,,,,,,,,,
CXorf67,0.1327401445,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CYFIP2,0.08098260987000001,0.15572443599518096,31.0,,,,,,,,,,,,,,,,,,,,,,,,
CYLC1,-0.22611215175000002,0.13808830610679676,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CYMP,-0.06340133421000001,0.012298306170119696,2.0,,,,,,,,,,,,,,,,,,,,,,,,
CYP2B7P1,-0.1082269429,0.16430791699221983,5.0,,,,,,,,,,,,,,,,,,,,,,,,
CYP4F8,0.300277316,0.07227879672225883,3.0,,,,,,,,,,,,,,,,,,,,,,,,
CYP4Z2P,-0.046871409815,0.05143561454470584,4.0,,,,,,,,,,,,,,,,,,,,,,,,
CYTSA,-0.06257946568,0.17290187822300904,32.0,,,,,,,,,,,,,,,,,,,,,,,,
CYTSB,0.0184858767,0.1326467683214631,40.0,,,,,,,,,,,,,,,,,,,,,,,,
CYorf14,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
CYorf15A,0.0,0.1686749085477167,6.0,,,,,,,,,,,,,,,,,,,,,,,,
CYorf15B,0.21325710609999998,0.30159109171905807,2.0,,,,,,,,,,,,,,,,,,,,,,,,
D4S234E,0.1612700373,0.16392116828849163,7.0,,,,,,,,,,,,,,,,,,,,,,,,
DBX1,0.1003964132,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DCI,0.15311660399,0.1526329655259424,4.0,,,,,,,,,,,,,,,,,,,,,,,,
DCP1A,0.08485735593,0.07725667271369302,11.0,,,,,,,,,,,,,,,,,,,,,,,,
DDA1,0.30222146130000005,0.1860529134870207,4.0,,,,,,,,,,,,,,,,,,,,,,,,
DDTL,0.05223415556,0.10755299609233704,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DDX28,0.008934692097,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DDX39,0.33229451179999997,0.1728743145340459,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DEC1,0.03710908226,0.13643497128916893,50.0,,,,,,,,,,,,,,,,,,,,,,,,
DEFB107A,-0.24461028559999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DEFB122,-0.2319168466,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DEFB4,-0.22933414059999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DENR,0.11404723474999999,0.1486734021673099,4.0,,,,,,,,,,,,,,,,,,,,,,,,
DEPDC6,0.01629725199,0.14081482299222434,35.0,,,,,,,,,,,,,,,,,,,,,,,,
DEXI,0.09065544575500001,0.22845267180517778,4.0,,,,,,,,,,,,,,,,,,,,,,,,
DGCR10,-0.0755446873,0.22662998681909505,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DGCR5,-0.13378729973999998,0.15372081076664623,4.0,,,,,,,,,,,,,,,,,,,,,,,,
DGCR9,-0.1730986498,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DGKK,-0.20935013595000002,0.165360939662368,22.0,,,,,,,,,,,,,,,,,,,,,,,,
DHFR,-0.039274953989500004,0.20837963645844568,6.0,,,,,,,,,,,,,,,,,,,,,,,,
DHRS4L1,-0.40264074485,0.20029844999129606,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DHRSX,0.0080105325555,0.18696550536386952,110.0,,,,,,,,,,,,,,,,,,,,,,,,
DHX40P,0.042748790334999995,0.057018671674092324,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DIMT1L,0.1229348349,0.08466022465005059,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DIO3OS,0.07607854594999999,0.495209924995027,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DIRAS1,0.2717079321,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DIRAS3,-0.04385253232150001,0.05507839443025405,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DIRC1,0.042105804159999996,0.17550477558736602,12.0,,,,,,,,,,,,,,,,,,,,,,,,
DIRC3,-0.02218484061,0.13921831553092315,57.0,,,,,,,,,,,,,,,,,,,,,,,,
DIXDC1,-0.1248102784,0.21399259694937256,15.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZP564O0823,-0.1692691274,0.1482244291028897,23.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZP586I1420,-0.053972417439999996,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZP686I15217,0.09675434819,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZp434J0226,0.3140143484,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZp686A1627,-0.053218763839999995,0.1845694490068518,15.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZp686E2433,-0.14945358050000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZp686O24166,0.08909033225,0.04255473784165022,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DKFZp761E198,-0.23667760235000002,0.08045971777350336,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DLEU2,-0.1657925771,0.16633542701846052,45.0,,,,,,,,,,,,,,,,,,,,,,,,
DNA2,-0.1291341207,0.14794869889947782,11.0,,,,,,,,,,,,,,,,,,,,,,,,
DNAH11,0.018146175735,0.1433479654501054,66.0,,,,,,,,,,,,,,,,,,,,,,,,
DNAH8,0.032387233280000004,0.14470704624874253,67.0,,,,,,,,,,,,,,,,,,,,,,,,
DNAJB8,0.2220616409,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC25-GNG10,0.06894533739,0.1372086234367774,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DNAJC8,0.035976259805,0.08496156650394567,6.0,,,,,,,,,,,,,,,,,,,,,,,,
DOC2B,0.04950126262,0.1465116295748878,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DOCK1,-0.027369239870000003,0.12370964737155045,102.0,,,,,,,,,,,,,,,,,,,,,,,,
DOLK,0.1364375199,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DPP6,-0.013758151950000002,0.1495070339159345,190.0,,,,,,,,,,,,,,,,,,,,,,,,
DPPA3,0.07412955781000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DPY19L2P2,-0.059826059470000005,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DPY19L2P4,-0.18493485725,0.0998976279529758,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DSCR8,-0.12213951349999999,0.1674359583345096,9.0,,,,,,,,,,,,,,,,,,,,,,,,
DSCR9,-0.12812191960000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DULLARD,0.0400070161,0.12530401213072917,3.0,,,,,,,,,,,,,,,,,,,,,,,,
DUSP21,-0.1009106391,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
DUSP5P,0.31948142105,0.12504885938390178,2.0,,,,,,,,,,,,,,,,,,,,,,,,
DVWA,-0.069747959055,0.19369359371357944,8.0,,,,,,,,,,,,,,,,,,,,,,,,
DYNC1I1,-0.008799091423,0.14305246170326513,65.0,,,,,,,,,,,,,,,,,,,,,,,,
DZIP3,-0.05912054762499999,0.1349881102614279,20.0,,,,,,,,,,,,,,,,,,,,,,,,
EBPL,0.017967354100000006,0.1319201385250806,6.0,,,,,,,,,,,,,,,,,,,,,,,,
ECHDC2,0.005984909634,0.18585586152822783,5.0,,,,,,,,,,,,,,,,,,,,,,,,
ECOP,0.1497078667,0.1612339314534154,19.0,,,,,,,,,,,,,,,,,,,,,,,,
ECSCR,0.05850498466500001,0.10370913472494804,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EEF1B2,-0.1052036567,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EEF1DP3,-0.1311491348,0.15049886356584596,18.0,,,,,,,,,,,,,,,,,,,,,,,,
EFCAB10,0.11332452356500002,0.21756236487628067,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EFCAB8,-0.024583174895000004,0.16537921154880794,14.0,,,,,,,,,,,,,,,,,,,,,,,,
EI24,-0.028214123549999998,0.25092821759149553,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EID2B,0.10715815599999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EIF3F,-0.2295404277,0.20555134699641434,3.0,,,,,,,,,,,,,,,,,,,,,,,,
ELFN2,0.08116348557,0.1521353694724121,13.0,,,,,,,,,,,,,,,,,,,,,,,,
ELP2P,0.131194232,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EMG1,0.04800017378,0.18507960529278844,3.0,,,,,,,,,,,,,,,,,,,,,,,,
EMID2,0.1066721994,0.14481321910540254,39.0,,,,,,,,,,,,,,,,,,,,,,,,
EMR4P,0.04620367598,0.1445789723986376,8.0,,,,,,,,,,,,,,,,,,,,,,,,
EMX2OS,0.0792270688,0.0916842186539776,9.0,,,,,,,,,,,,,,,,,,,,,,,,
ENO1,0.1267241201,0.14003933746278713,3.0,,,,,,,,,,,,,,,,,,,,,,,,
EP400NL,-0.012926935859999999,0.23569681814713997,9.0,,,,,,,,,,,,,,,,,,,,,,,,
EPGN,-0.2220664865,0.12512727476821894,2.0,,,,,,,,,,,,,,,,,,,,,,,,
EPHX2,-0.1441082094,0.14342285904234237,11.0,,,,,,,,,,,,,,,,,,,,,,,,
EPM2AIP1,-0.2060904609,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
EPPK1,0.2599475588,0.06847825427060424,3.0,,,,,,,,,,,,,,,,,,,,,,,,
ESSPL,-0.14138076730000002,0.16004133199100964,3.0,,,,,,,,,,,,,,,,,,,,,,,,
EVI1,-0.06668558839,0.14744978956663157,15.0,,,,,,,,,,,,,,,,,,,,,,,,
EXOC3L,0.07152741468,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FABP5,0.08217299879,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FABP5L3,0.2403812907,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FABP9,-0.11676581109999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM101B,0.0069814069799999995,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM103A1,0.03190440134,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM109A,0.35925568775000005,0.1961206591224619,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM113A,0.14114153372,0.10055916259306943,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM113B,0.17368044600000002,0.15461412175944772,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM115A,0.017695322385500003,0.13863423704481115,6.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM119A,0.05375209909,0.09622787178610333,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM119B,0.3060689213,0.029822833638526017,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM123B,0.063418897,0.4100598444849856,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM123C,0.19049935140000002,0.1342949821254144,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM12A,-0.16849286119,0.1683564616792913,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM12B,0.04636996355499999,0.04389793544747656,2.0,,,,,,,,,,,,,,,,,,,,,,,,
